year,date,cardinal_direction_seq,classification_seq,hour_00,hour_01,hour_02,hour_03,hour_04,hour_05,hour_06,hour_07,hour_08,hour_09,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,public_holiday,school_holiday
2024,2024-02-17,Westbound,Light Vehicles,35,26,14,13,21,30,117,210,328,497,544,525,538,501,474,347,346,297,248,177,183,135,107,64,0,0
2024,2024-02-17,Westbound,Heavy Vehicles,,2,2,1,2,7,8,14,26,42,30,34,35,28,29,29,25,20,12,11,5,13,6,6,0,0
2024,2024-02-17,Westbound,All Vehicles,35,28,16,14,23,37,125,224,354,539,574,559,573,529,503,376,371,317,260,188,188,148,113,70,0,0
2024,2024-02-18,Westbound,Heavy Vehicles,2,1,1,1,1,1,4,9,19,26,27,25,27,29,20,20,26,20,13,7,7,3,2,2,0,0
2024,2024-02-18,Westbound,Light Vehicles,45,37,22,22,18,23,56,132,249,397,491,469,450,470,375,398,319,305,238,174,128,87,55,24,0,0
2024,2024-02-18,Westbound,All Vehicles,47,38,23,23,19,24,60,141,268,423,518,494,477,499,395,418,345,325,251,181,135,90,57,26,0,0
2024,2024-02-19,Westbound,Heavy Vehicles,,3,,2,2,13,34,36,52,57,36,43,39,45,40,59,45,32,20,16,13,11,6,2,0,0
2024,2024-02-19,Westbound,Light Vehicles,20,7,5,10,36,112,201,313,611,403,396,431,374,379,394,558,549,512,318,205,168,102,52,19,0,0
2024,2024-02-19,Westbound,All Vehicles,20,10,5,12,38,125,235,349,663,460,432,474,413,424,434,617,594,544,338,221,181,113,58,21,0,0
2024,2024-02-20,Westbound,Heavy Vehicles,,,1,3,7,10,36,38,70,48,45,37,39,41,54,50,54,36,27,21,8,12,7,3,0,0
2024,2024-02-20,Westbound,Light Vehicles,7,7,6,13,46,122,219,329,482,388,441,428,409,445,409,578,675,543,352,299,162,142,57,24,0,0
2024,2024-02-20,Westbound,All Vehicles,7,7,7,16,53,132,255,367,552,436,486,465,448,486,463,628,729,579,379,320,170,154,64,27,0,0
