year,date,cardinal_direction_seq,classification_seq,hour_00,hour_01,hour_02,hour_03,hour_04,hour_05,hour_06,hour_07,hour_08,hour_09,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,public_holiday,school_holiday
2024,2024-04-03,Eastbound,Light Vehicles,98,23,13,20,40,163,479,596,719,502,409,381,397,380,469,661,784,683,468,235,183,86,81,46,0,0
2024,2024-04-03,Westbound,Light Vehicles,18,4,17,42,197,538,598,607,422,412,359,362,430,501,533,581,619,627,284,168,143,153,47,25,0,0
2024,2024-04-03,Westbound,All Vehicles,43,18,35,105,344,774,878,843,638,675,609,626,646,725,764,782,801,775,385,239,204,204,90,43,0,0
2024,2024-04-03,Eastbound,All Vehicles,150,53,36,63,112,332,792,899,996,762,597,594,633,617,720,910,1015,851,600,316,255,147,120,80,0,0
2024,2024-04-04,Westbound,Light Vehicles,10,10,8,40,191,524,578,600,456,459,392,411,456,450,545,592,602,529,248,154,127,150,51,28,0,0
2024,2024-04-04,Eastbound,Light Vehicles,111,23,13,25,33,142,436,574,677,473,387,396,382,445,520,710,847,736,417,236,154,111,69,68,0,0
2024,2024-04-04,Westbound,Heavy Vehicles,31,30,21,54,153,228,269,231,213,264,218,236,254,222,215,227,208,142,74,52,42,52,30,19,0,0
2024,2024-04-04,Eastbound,Heavy Vehicles,50,30,34,48,74,151,293,310,253,214,245,214,235,254,271,237,210,171,122,90,58,43,41,32,0,0
2024,2024-04-04,Westbound,All Vehicles,41,40,29,94,344,752,847,831,669,723,610,647,710,672,760,819,810,671,322,206,169,202,81,47,0,0
2024,2024-04-04,Eastbound,All Vehicles,161,53,47,73,107,293,729,884,930,687,632,610,617,699,791,947,1057,907,539,326,212,154,110,100,0,0
2024,2024-04-05,Westbound,Light Vehicles,13,11,14,35,136,349,362,437,380,422,434,406,396,417,345,279,386,388,288,170,61,52,54,28,0,0
2024,2024-04-05,Eastbound,Light Vehicles,101,27,19,20,34,99,342,422,512,353,376,431,460,468,480,544,666,615,484,258,160,112,70,41,0,0
2024,2024-04-05,Westbound,Heavy Vehicles,20,17,23,42,87,141,167,163,208,224,199,202,204,169,173,252,179,115,63,42,19,23,28,13,0,0
2024,2024-04-05,Eastbound,Heavy Vehicles,37,26,18,37,59,122,206,268,212,232,184,192,223,177,169,172,133,124,104,66,40,39,33,21,0,0
2024,2024-04-05,Westbound,All Vehicles,33,28,37,77,223,490,529,600,588,646,633,608,600,586,518,531,565,503,351,212,80,75,82,41,0,0
2024,2024-04-05,Eastbound,All Vehicles,138,53,37,57,93,221,548,690,724,585,560,623,683,645,649,716,799,739,588,324,200,151,103,62,0,0
2024,2024-04-06,Westbound,Heavy Vehicles,14,12,,,,,,,,,,,,,,,,,,,,,,,0,0
2024,2024-04-06,Eastbound,Heavy Vehicles,19,25,21,16,10,32,76,81,84,54,77,103,88,78,85,73,51,74,44,39,42,33,18,12,0,0
2024,2024-04-06,Eastbound,Light Vehicles,32,19,13,8,13,16,108,189,294,304,457,569,606,578,542,495,502,459,370,241,193,160,123,98,0,0
2024,2024-04-06,Westbound,Light Vehicles,21,5,,,,,,,,,,,,,,,,,,,,,,,0,0
2024,2024-04-06,Westbound,All Vehicles,35,17,,,,,,,,,,,,,,,,,,,,,,,0,0
2024,2024-04-06,Eastbound,All Vehicles,51,44,34,24,23,48,184,270,378,358,534,672,694,656,627,568,553,533,414,280,235,193,141,110,0,0
2024,2024-04-07,Eastbound,Light Vehicles,86,32,41,20,25,65,135,205,314,482,654,735,735,670,692,690,757,569,474,306,170,117,90,65,0,0
2024,2024-04-07,Eastbound,Heavy Vehicles,12,6,11,9,12,18,43,35,50,67,85,82,79,89,84,72,97,61,58,48,33,25,21,22,0,0
2024,2024-04-07,Eastbound,All Vehicles,98,38,52,29,37,83,178,240,364,549,739,817,814,759,776,762,854,630,532,354,203,142,111,87,0,0
2024,2024-04-08,Eastbound,Light Vehicles,18,22,14,20,50,182,538,698,642,497,476,392,405,393,439,640,814,685,413,194,118,81,52,59,0,0
2024,2024-04-08,Eastbound,Heavy Vehicles,19,22,12,38,66,173,324,280,253,221,256,209,221,217,223,251,182,145,111,65,58,56,33,49,0,0
2024,2024-04-08,Eastbound,All Vehicles,37,44,26,58,116,355,862,978,895,718,732,601,626,610,662,891,996,830,524,259,176,137,85,108,0,0
